Symbol,Name,Exchange,MarketCap,Sector,Industry,LastPrice,Volume,IsOTC
"ZBRA","Zebra Technologies Corporation Class A Common Stock","NASDAQ",12301319962,"","",242.82,,false
"HST","Host Hotels & Resorts, Inc. Common Stock","NASDAQ",12192734498,"","",17.73,,false
"AVAV","AeroVironment, Inc. Common Stock","NASDAQ",12076570629,"","",241.89,,false
"CART","Maplebear Inc. Common Stock","NASDAQ",11808732721,"","",44.98,,false
"CELH","Celsius Holdings, Inc. Common Stock","NASDAQ",11791099485,"","",45.74,,false
"EXEL","Exelixis, Inc. Common Stock","NASDAQ",11751355841,"","",43.83,,false
"BSY","Bentley Systems, Incorporated Class B Common Stock","NASDAQ",11585255500,"","",38.165,,false
"MRNA","Moderna, Inc. Common Stock","NASDAQ",11521138809,"","",29.49,,false
"HAS","Hasbro, Inc. Common Stock","NASDAQ",11507635886,"","",82,,false
"AGNC","AGNC Investment Corp. Common Stock","NASDAQ",11499602030,"","",10.72,,false
"BMRN","BioMarin Pharmaceutical Inc. Common Stock","NASDAQ",11417355464,"","",59.43,,false
"SAIL","SailPoint, Inc. Common Stock","NASDAQ",11361689125,"","",20.23,,false
"ALGN","Align Technology, Inc. Common Stock","NASDAQ",11203761719,"","",156.15,,false
"TXRH","Texas Roadhouse, Inc. Common Stock","NASDAQ",10980249114,"","",166,,false
"RNA","Avidity Biosciences, Inc. Common Stock","NASDAQ",10868241270,"","",72.13,,false
"MKSI","MKS Inc. Common Stock","NASDAQ",10733681945,"","",159.8,,false
"CFLT","Confluent, Inc. Class A Common Stock","NASDAQ",10578634910,"","",30.24,,false
"TEM","Tempus AI, Inc. Class A Common Stock","NASDAQ",10505423644,"","",59.05,,false
"ABVX","Abivax SA American Depositary Shares","NASDAQ",10478538677,"","",134.855,,false
"MANH","Manhattan Associates, Inc. Common Stock","NASDAQ",10443356788,"","",173.31,,false
"FIVE","Five Below, Inc. Common Stock","NASDAQ",10389388531,"","",188.36,,false
"RGC","Regencell Bioscience Holdings Limited Ordinary Shares","NASDAQ",10384267068,"","",21,,false
"JAZZ","Jazz Pharmaceuticals plc Common Stock (Ireland)","NASDAQ",10330069720,"","",170,,false
"BILI","Bilibili Inc. American Depositary Shares","NASDAQ",10248331981,"","",24.59,,false
"PEGA","Pegasystems Inc. Common Stock","NASDAQ",10135844601,"","",59.72,,false
"AAL","American Airlines Group Inc. Common Stock","NASDAQ",10119125968,"","",15.33,,false
"ENSG","The Ensign Group, Inc. Common Stock","NASDAQ",10090497199,"","",174.2,,false
"LSCC","Lattice Semiconductor Corporation Common Stock","NASDAQ",10064742871,"","",73.58,,false
"SEIC","SEI Investments Company Common Stock","NASDAQ",10042480408,"","",82.02,,false
"TTAN","ServiceTitan, Inc. Class A Common Stock","NASDAQ",9973366521,"","",106.5,,false
"RMBS","Rambus Inc. Common Stock","NASDAQ",9891970721,"","",91.89,,false
"ONBPO","Old National Bancorp Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Preferred Stock","NASDAQ",9851387330,"","",25.21,,false
"AMKR","Amkor Technology, Inc. Common Stock","NASDAQ",9759196893,"","",39.48,,false
"ONBPP","Old National Bancorp Depositary Shares, Each Representing a 1/40th Interest in a Share of Series A Preferred Stock","NASDAQ",9738063160,"","",24.92,,false
"NVMI","Nova Ltd. Ordinary Shares","NASDAQ",9614927854,"","",328.39,,false
"TIGO","Millicom International Cellular S.A. Common Stock","NASDAQ",9541019149,"","",55.44,,false
"FYBR","Frontier Communications Parent, Inc. Common Stock","NASDAQ",9530367660,"","",38.07,,false
"SWKS","Skyworks Solutions, Inc. Common Stock","NASDAQ",9507076328,"","",63.41,,false
"ARWR","Arrowhead Pharmaceuticals, Inc. Common Stock","NASDAQ",9491530931,"","",66.39,,false
"CHYM","Chime Financial, Inc. Class A Common Stock","NASDAQ",9428127908,"","",25.17,,false
"STRL","Sterling Infrastructure, Inc. Common Stock","NASDAQ",9407193594,"","",306.23,,false
"WTFC","Wintrust Financial Corporation Common Stock","NASDAQ",9363907312,"","",139.82,,false
"PPC","Pilgrim's Pride Corporation Common Stock","NASDAQ",9261974959,"","",38.99,,false
"RGEN","Repligen Corporation Common Stock","NASDAQ",9223802131,"","",163.86,,false
"SITM","SiTime Corporation Common Stock","NASDAQ",9218481510,"","",353.19,,false
"AXSM","Axsome Therapeutics, Inc. Common Stock","NASDAQ",9207364570,"","",182.64,,false
"TECH","Bio-Techne Corp Common Stock","NASDAQ",9163344946,"","",58.81,,false
"MMYT","MakeMyTrip Limited Ordinary Shares","NASDAQ",9136870177,"","",82.12,,false
"DRS","Leonardo DRS, Inc. Common Stock","NASDAQ",9068851055,"","",34.09,,false
"TPGXL","TPG Operating Group II, L.P. 6.950% Fixed-Rate Junior Subordinated Notes due 2064","NASDAQ",9065920509,"","",24.85,,false
"MORN","Morningstar, Inc. Common Stock","NASDAQ",8937786017,"","",217.31,,false
"HSIC","Henry Schein, Inc. Common Stock","NASDAQ",8897640913,"","",75.58,,false
"BZ","KANZHUN LIMITED American Depository Shares","NASDAQ",8859913627,"","",20.38,,false
"XP","XP Inc. Class A Common Stock","NASDAQ",8797621402,"","",16.37,,false
"SFD","Smithfield Foods, Inc. Common Stock","NASDAQ",8778206837,"","",22.33,,false
"TTEK","Tetra Tech, Inc. Common Stock","NASDAQ",8748179035,"","",33.54,,false
"FIGR","Figure Technology Solutions, Inc. Class A Common Stock","NASDAQ",8739496950,"","",40.84,,false
"UMBF","UMB Financial Corporation Common Stock","NASDAQ",8737824086,"","",115.04,,false
"GLXY","Galaxy Digital Inc. Class A Common Stock","NASDAQ",8734046979,"","",22.36,,false
"ONB","Old National Bancorp Common Stock","NASDAQ",8718145630,"","",22.31,,false
"SAIA","Saia, Inc. Common Stock","NASDAQ",8699355139,"","",326.52,,false
"DOX","Amdocs Limited Ordinary Shares","NASDAQ",8691017385,"","",80.51,,false
"APA","APA Corporation Common Stock","NASDAQ",8675209879,"","",24.46,,false
"GGAL","Grupo Financiero Galicia S.A. American Depositary Shares","NASDAQ",8664132620,"","",53.94,,false
"ZION","Zions Bancorporation N.A. Common Stock","NASDAQ",8642906130,"","",58.54,,false
"POOL","Pool Corporation Common Stock","NASDAQ",8520819465,"","",228.75,,false
"COLB","Columbia Banking System, Inc. Common Stock","NASDAQ",8360431279,"","",27.95,,false
"APPF","AppFolio, Inc. Class A Common Stock","NASDAQ",8357106731,"","",232.65,,false
"CPB","The Campbell's Company Common Stock","NASDAQ",8309001408,"","",27.87,,false
"BPOP","Popular, Inc. Common Stock","NASDAQ",8302352945,"","",124.52,,false
"PCTY","Paylocity Holding Corporation Common Stock","NASDAQ",8293195068,"","",152.5,,false
"OTEX","Open Text Corporation Common Shares","NASDAQ",8210520693,"","",32.58,,false
"IDCC","InterDigital, Inc. Common Stock","NASDAQ",8196550466,"","",318.38,,false
"SANM","Sanmina Corporation Common Stock","NASDAQ",8188402522,"","",150.07,,false
"DUOL","Duolingo, Inc. Class A Common Stock","NASDAQ",8112901154,"","",175.5,,false
"LINE","Lineage, Inc. Common Stock","NASDAQ",7990136875,"","",35,,false
"CHDN","Churchill Downs, Incorporated Common Stock","NASDAQ",7933736265,"","",113.78,,false
"HALO","Halozyme Therapeutics, Inc. Common Stock","NASDAQ",7914278100,"","",67.3,,false
"AEIS","Advanced Energy Industries, Inc. Common Stock","NASDAQ",7902773032,"","",209.37,,false
"HQY","HealthEquity, Inc. Common Stock","NASDAQ",7826818160,"","",91.61,,false
"VFS","VinFast Auto Ltd. Ordinary Shares","NASDAQ",7811634338,"","",3.34,,false
"QRVO","Qorvo, Inc. Common Stock","NASDAQ",7808463794,"","",84.51,,false
"CYTK","Cytokinetics, Incorporated Common Stock","NASDAQ",7768713589,"","",63.54,,false
"SFM","Sprouts Farmers Market, Inc. Common Stock","NASDAQ",7757423205,"","",79.67,,false
"GSAT","Globalstar, Inc. Common Stock","NASDAQ",7742216791,"","",61.04,,false
"LYFT","Lyft, Inc. Class A Common Stock","NASDAQ",7735475319,"","",19.37,,false
"LKQ","LKQ Corporation Common Stock","NASDAQ",7730173381,"","",30.2,,false
"IESC","IES Holdings, Inc. Common Stock","NASDAQ",7723830657,"","",389.02,,false
"SOLS","Solstice Advanced Materials Inc. Common Stock","NASDAQ",7710979812,"","",48.58,,false
"LLYVK","Liberty Live Holdings, Inc. Series C Liberty Live Group Common Stock","NASDAQ",7642404000,"","",83.16,,false
"MTCH","Match Group, Inc. Common Stock","NASDAQ",7622706403,"","",32.29,,false
"CAI","Caris Life Sciences, Inc. Common Stock","NASDAQ",7612323983,"","",26.98,,false
"STEP","StepStone Group Inc. Class A Common Stock","NASDAQ",7588613486,"","",64.17,,false
"DSGX","Descartes Systems Group Inc. (The) Common Stock","NASDAQ",7537604904,"","",87.66,,false
"HLNE","Hamilton Lane Incorporated Class A Common Stock","NASDAQ",7495000051,"","",134.31,,false
"BOKF","BOK Financial Corporation Common Stock","NASDAQ",7492319699,"","",118.46,,false
"MNDY","monday.com Ltd. Ordinary Shares","NASDAQ",7492113608,"","",147.56,,false
"LLYVA","Liberty Live Holdings, Inc. Series A Liberty Live Group Common Stock","NASDAQ",7489850000,"","",81.5,,false
"MIDD","Middleby Corporation (The) Common Stock","NASDAQ",7488693738,"","",148.67,,false
"CIGI","Colliers International Group Inc. Subordinate Voting Shares","NASDAQ",7452542728,"","",147.01,,false
"FRHC","Freedom Holding Corp. Common Stock","NASDAQ",7441940404,"","",121.68,,false
"AUR","Aurora Innovation, Inc. Class A Common Stock","NASDAQ",7431824602,"","",3.84,,false
"PNFP","Pinnacle Financial Partners, Inc. Common Stock","NASDAQ",7401474352,"","",95.41,,false
"FROG","JFrog Ltd. Ordinary Shares","NASDAQ",7389819612,"","",62.46,,false
"PRAX","Praxis Precision Medicines, Inc. Common Stock","NASDAQ",7370613581,"","",294.74,,false
"ACGLO","Arch Capital Group Ltd. Depositary Shares Each Representing 1/1,000th Interest in a Share of 5.45% Non-Cumulative Preferred Shares, Series F","NASDAQ",7350427763,"","",20.27,,false
"NUVL","Nuvalent, Inc. Class A Common Stock","NASDAQ",7313568462,"","",100.59,,false
"RGTI","Rigetti Computing, Inc. Common Stock","NASDAQ",7310077628,"","",22.15,,false
"CBSH","Commerce Bancshares, Inc. Common Stock","NASDAQ",7277113569,"","",52.34,,false
"DBX","Dropbox, Inc. Class A Common Stock","NASDAQ",7192953124,"","",27.8,,false
"BRKR","Bruker Corporation Common Stock","NASDAQ",7157947294,"","",47.11,,false
"NICE","NICE Ltd American Depositary Shares","NASDAQ",7149762253,"","",113.04,,false
"KRYS","Krystal Biotech, Inc. Common Stock","NASDAQ",7149048334,"","",246.54,,false
"RYTM","Rhythm Pharmaceuticals, Inc. Common Stock","NASDAQ",7143427434,"","",107.04,,false
"TTMI","TTM Technologies, Inc. Common Stock","NASDAQ",7129820025,"","",69,,false
"SRAD","Sportradar Group AG Class A Ordinary Shares","NASDAQ",7118162441,"","",23.77,,false
"FSV","FirstService Corporation Common Shares","NASDAQ",7109624065,"","",155.53,,false
"FCFS","FirstCash Holdings, Inc. Common Stock","NASDAQ",7034100827,"","",159.38,,false
"GDS","GDS Holdings Limited ADS","NASDAQ",6993162989,"","",34.9,,false
"MASI","Masimo Corporation Common Stock","NASDAQ",6986036207,"","",130.06,,false
"LBRDK","Liberty Broadband Corporation Class C Common Stock","NASDAQ",6973593734,"","",48.6,,false
"CDTX","Cidara Therapeutics, Inc. Common Stock","NASDAQ",6944642660,"","",220.89,,false
"LBRDA","Liberty Broadband Corporation Class A Common Stock","NASDAQ",6927677067,"","",48.28,,false
"NTSK","Netskope, Inc. Class A Common Stock","NASDAQ",6897760422,"","",17.54,,false
"APLD","Applied Digital Corporation Common Stock","NASDAQ",6847541658,"","",24.52,,false
"SMTC","Semtech Corporation Common Stock","NASDAQ",6819276800,"","",73.69,,false
"BTSG","BrightSpring Health Services, Inc. Common Stock","NASDAQ",6754193523,"","",37.45,,false
"URBN","Urban Outfitters, Inc. Common Stock","NASDAQ",6749236949,"","",75.26,,false
"MKTX","MarketAxess Holdings, Inc. Common Stock","NASDAQ",6737335825,"","",181.25,,false
"EXLS","ExlService Holdings, Inc. Common Stock","NASDAQ",6735265559,"","",42.44,,false
"SIRI","SiriusXM Holdings Inc. Common Stock","NASDAQ",6729549912,"","",19.995,,false
"OLLI","Ollie's Bargain Outlet Holdings, Inc. Common Stock","NASDAQ",6722660696,"","",109.61,,false
"GLBE","Global-E Online Ltd. Ordinary Shares","NASDAQ",6648550145,"","",39.31,,false
"WING","Wingstop Inc. Common Stock","NASDAQ",6626886810,"","",238.49,,false
"RRR","Red Rock Resorts, Inc. Class A Common Stock","NASDAQ",6557739676,"","",61.95,,false
"VLY","Valley National Bancorp Common Stock","NASDAQ",6513183317,"","",11.68,,false
"VSNTV","Versant Media Group, Inc. Class A Common Stock When-Issued","NASDAQ",6503850000,"","",45,,false
"GRFS","Grifols, S.A. American Depositary Shares","NASDAQ",6428638390,"","",9.35,,false
"GTLB","GitLab Inc. Class A Common Stock","NASDAQ",6320052000,"","",37.53,,false
"LFUS","Littelfuse, Inc. Common Stock","NASDAQ",6298134676,"","",252.92,,false
"QS","QuantumScape Corporation Class A Common Stock","NASDAQ",6265652211,"","",10.42,,false
"WAY","Waystar Holding Corp. Common Stock","NASDAQ",6265618093,"","",32.75,,false
"AAON","AAON, Inc. Common Stock","NASDAQ",6224596923,"","",76.25,,false
"CWST","Casella Waste Systems, Inc. Class A Common Stock","NASDAQ",6218554957,"","",97.94,,false
"CGABL","The Carlyle Group Inc. 4.625% Subordinated Notes due 2061","NASDAQ",6185153910,"","",17.1,,false
"MAT","Mattel, Inc. Common Stock","NASDAQ",6166272000,"","",19.84,,false
"NXST","Nexstar Media Group, Inc. Common Stock","NASDAQ",6157733286,"","",203.05,,false
"ROAD","Construction Partners, Inc. Class A Common Stock","NASDAQ",6135965361,"","",108.55,,false
"KYMR","Kymera Therapeutics, Inc. Common Stock","NASDAQ",6126850749,"","",77.81,,false
"PTCT","PTC Therapeutics, Inc. Common Stock","NASDAQ",6098699648,"","",75.96,,false
"ACGLN","Arch Capital Group Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a 4.550% Non-Cumulative Preferred Share, Series G","NASDAQ",6055853165,"","",16.7,,false
"CRUS","Cirrus Logic, Inc. Common Stock","NASDAQ",6047101097,"","",118.5,,false
"PCVX","Vaxcyte, Inc. Common Stock","NASDAQ",6040014975,"","",46.14,,false
"CGNX","Cognex Corporation Common Stock","NASDAQ",6030177803,"","",35.98,,false
"BLTE","Belite Bio, Inc American Depositary Shares","NASDAQ",6000840215,"","",159.96,,false
"ENLT","Enlight Renewable Energy Ltd. Ordinary Shares","NASDAQ",5996036574,"","",45.46,,false
"CIFR","Cipher Mining Inc. Common Stock","NASDAQ",5831558717,"","",14.76,,false
"WIX","Wix.com Ltd. Ordinary Shares","NASDAQ",5783366597,"","",103.89,,false
"CBC","Central Bancompany, Inc. Class A Common Stock","NASDAQ",5751242748,"","",24.12,,false
"ACT","Enact Holdings, Inc. Common Stock","NASDAQ",5723848204,"","",39.64,,false
"IRTC","iRhythm Technologies, Inc. Common Stock","NASDAQ",5716964734,"","",177.44,,false
"WFRD","Weatherford International plc Ordinary Shares","NASDAQ",5613592383,"","",78.26,,false
"OPEN","Opendoor Technologies Inc Common Stock","NASDAQ",5560584734,"","",5.83,,false
"OLED","Universal Display Corporation Common Stock","NASDAQ",5551983371,"","",116.78,,false
"CVLT","Commvault Systems, Inc. Common Stock","NASDAQ",5527669220,"","",125.36,,false
"RDNT","RadNet, Inc. Common Stock","NASDAQ",5514103378,"","",71.35,,false
"SLM","SLM Corporation Common Stock","NASDAQ",5494225842,"","",27.06,,false
"PTGX","Protagonist Therapeutics, Inc. Common Stock","NASDAQ",5460118268,"","",87.34,,false
"ATAT","Atour Lifestyle Holdings Limited American Depositary Shares","NASDAQ",5444526469,"","",39.4,,false
"UBSI","United Bankshares, Inc. Common Stock","NASDAQ",5391997133,"","",38.4,,false
"HWC","Hancock Whitney Corporation Common Stock","NASDAQ",5324483609,"","",63.68,,false
"UFPI","UFP Industries, Inc. Common Stock","NASDAQ",5304320245,"","",91.05,,false
"CHRD","Chord Energy Corporation Common Stock","NASDAQ",5271413310,"","",92.7,,false
"OMAB","Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS","NASDAQ",5250456031,"","",108.77,,false
"PI","Impinj, Inc. Common Stock","NASDAQ",5239290059,"","",174.01,,false
"MMSI","Merit Medical Systems, Inc. Common Stock","NASDAQ",5225842459,"","",88.14,,false
"OZK","Bank OZK Common Stock","NASDAQ",5206524795,"","",46.02,,false
"DOO","BRP Inc. Common Subordinate Voting Shares","NASDAQ",5190553594,"","",70.76,,false
"APGE","Apogee Therapeutics, Inc. Common Stock","NASDAQ",5156810885,"","",75.48,,false
"IMVT","Immunovant, Inc. Common Stock","NASDAQ",5152081801,"","",25.42,,false
"PONY","Pony AI Inc. American Depositary Shares","NASDAQ",5151742019,"","",14.5,,false
"CCC","CCC Intelligent Solutions Holdings Inc. Common Stock","NASDAQ",5104056265,"","",7.95,,false
"GNTX","Gentex Corporation Common Stock","NASDAQ",5094801725,"","",23.27,,false
"OPCH","Option Care Health, Inc. Common Stock","NASDAQ",5057224013,"","",31.86,,false
"COGT","Cogent Biosciences, Inc. Common Stock","NASDAQ",5057214310,"","",35.52,,false
"SIGI","Selective Insurance Group, Inc. Common Stock","NASDAQ",5054430736,"","",83.67,,false
"LIF","Life360, Inc. Common Stock","NASDAQ",5028609225,"","",64.14,,false
"SHC","Sotera Health Company Common Stock","NASDAQ",5011416908,"","",17.64,,false
"CRSP","CRISPR Therapeutics AG Common Shares","NASDAQ",4997544219,"","",52.44,,false
"SNEX","StoneX Group Inc. Common Stock","NASDAQ",4969961351,"","",95.13,,false
"BCPC","Balchem Corporation Common Stock","NASDAQ",4966756834,"","",153.36,,false
"HUT","Hut 8 Corp. Common Stock","NASDAQ",4963202874,"","",45.94,,false
"LAUR","Laureate Education, Inc. Common Stock","NASDAQ",4961919685,"","",33.67,,false
"LSTR","Landstar System, Inc. Common Stock","NASDAQ",4935333677,"","",143.7,,false
"ACIW","ACI Worldwide, Inc. Common Stock","NASDAQ",4928637567,"","",47.81,,false
"FRMI","Fermi Inc. Common Stock","NASDAQ",4912203024,"","",8,,false
"VICR","Vicor Corporation Common Stock","NASDAQ",4893928467,"","",109.6,,false
"CACC","Credit Acceptance Corporation Common Stock","NASDAQ",4892048502,"","",443.46,,false
"ALGM","Allegro MicroSystems, Inc. Common Stock","NASDAQ",4883440407,"","",26.38,,false
"CAMT","Camtek Ltd. Ordinary Shares","NASDAQ",4848744338,"","",106.345,,false
"REYN","Reynolds Consumer Products Inc. Common Stock","NASDAQ",4820754845,"","",22.92,,false
"WULF","TeraWulf Inc. Common Stock","NASDAQ",4810654813,"","",11.49,,false
"GPCR","Structure Therapeutics Inc. American Depositary Shares","NASDAQ",4808630734,"","",69.55,,false
"CZR","Caesars Entertainment, Inc. Common Stock","NASDAQ",4774084787,"","",23.39,,false
"QLYS","Qualys, Inc. Common Stock","NASDAQ",4765569133,"","",132.9,,false
"TGTX","TG Therapeutics, Inc. Common Stock","NASDAQ",4732619234,"","",29.81,,false
"SBRA","Sabra Health Care REIT, Inc. Common Stock","NASDAQ",4722682807,"","",18.94,,false
