Symbol,Name,Exchange,Sector,Industry,MarketCap,LastPrice,RiskLevel,TotalScore,IsLegitimate,DataSource,SignalSummary
"VRSN","VeriSign, Inc. Common Stock","NASDAQ","Unknown","Unknown",22521465000,242.9499969482422,"LOW",0,true,"yahoo","None"
"FWONA","Liberty Media Corporation Series A Liberty Formula One Common Stock","NASDAQ","Unknown","Unknown",22349847703,89.37999725341797,"MEDIUM",2,true,"yahoo","OVERBOUGHT_RSI"
"TROW","T. Rowe Price Group, Inc. Common Stock","NASDAQ","Unknown","Unknown",22343104060,102.37999725341797,"LOW",0,true,"yahoo","None"
"FLEX","Flex Ltd. Ordinary Shares","NASDAQ","Unknown","Unknown",22342731618,60.41999816894531,"LOW",0,true,"yahoo","None"
"RPRX","Royalty Pharma plc Class A Ordinary Shares","NASDAQ","Unknown","Unknown",22304480454,38.63999938964844,"LOW",0,true,"yahoo","None"
"CYBR","CyberArk Software Ltd. Ordinary Shares","NASDAQ","Unknown","Unknown",22061553521,446.05999755859375,"LOW",0,true,"yahoo","None"
"ON","ON Semiconductor Corporation Common Stock","NASDAQ","Unknown","Unknown",21788791010,54.150001525878906,"LOW",0,true,"yahoo","None"
"STRD","Strategy Inc 10.00% Series A Perpetual Stride Preferred Stock","NASDAQ","Unknown","Unknown",21721068829,75.58999633789062,"LOW",0,true,"yahoo","None"
"SSNC","SS&C Technologies Holdings, Inc. Common Stock","NASDAQ","Unknown","Unknown",21332875570,87.41999816894531,"LOW",0,true,"yahoo","None"
"CG","The Carlyle Group Inc. Common Stock","NASDAQ","Unknown","Unknown",21303863827,59.11000061035156,"LOW",0,true,"yahoo","None"
"NTAP","NetApp, Inc. Common Stock","NASDAQ","Unknown","Unknown",21210282667,107.08999633789062,"LOW",0,true,"yahoo","None"
"UTHR","United Therapeutics Corporation Common Stock","NASDAQ","Unknown","Unknown",20979327863,487.25,"LOW",0,true,"yahoo","None"
"PTC","PTC Inc. Common Stock","NASDAQ","Unknown","Unknown",20809081549,174.2100067138672,"LOW",0,true,"yahoo","None"
"SBAC","SBA Communications Corporation Class A Common Stock","NASDAQ","Unknown","Unknown",20609360484,193.42999267578125,"LOW",0,true,"yahoo","None"
"CASY","Casey's General Stores, Inc. Common Stock","NASDAQ","Unknown","Unknown",20487264538,552.7100219726562,"LOW",0,true,"yahoo","None"
"GMAB","Genmab A/S ADS","NASDAQ","Unknown","Unknown",20385653288,30.799999237060547,"LOW",0,true,"yahoo","None"
"GRAB","Grab Holdings Limited Class A Ordinary Shares","NASDAQ","Unknown","Unknown",20329948964,4.989999771118164,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"FTAI","FTAI Aviation Ltd. Common Stock","NASDAQ","Unknown","Unknown",20191480286,196.85000610351562,"LOW",0,true,"yahoo","None"
"CHKP","Check Point Software Technologies Ltd. Ordinary Shares","NASDAQ","Unknown","Unknown",20108863128,185.55999755859375,"LOW",0,true,"yahoo","None"
"ILMN","Illumina, Inc. Common Stock","NASDAQ","Unknown","Unknown",20041248000,131.16000366210938,"LOW",0,true,"yahoo","None"
"PODD","Insulet Corporation Common Stock","NASDAQ","Unknown","Unknown",19995402288,284.239990234375,"LOW",0,true,"yahoo","None"
"NBIS","Nebius Group N.V. Class A Ordinary Shares","NASDAQ","Unknown","Unknown",19930899699,83.70500183105469,"LOW",1,true,"yahoo","HIGH_VOLATILITY"
"INCY","Incyte Corp. Common Stock","NASDAQ","Unknown","Unknown",19390793375,98.7699966430664,"LOW",0,true,"yahoo","None"
"PFG","Principal Financial Group Inc Common Stock","NASDAQ","Unknown","Unknown",19379193891,88.20999908447266,"LOW",0,true,"yahoo","None"
"GFS","GlobalFoundries Inc. Ordinary Shares","NASDAQ","Unknown","Unknown",19307715779,34.91999816894531,"LOW",0,true,"yahoo","None"
"EXAS","Exact Sciences Corporation Common Stock","NASDAQ","Unknown","Unknown",19242705025,101.55999755859375,"LOW",0,true,"yahoo","None"
"CHRW","C.H. Robinson Worldwide, Inc. Common Stock","NASDAQ","Unknown","Unknown",18991732735,160.75999450683594,"LOW",0,true,"yahoo","None"
"RGLD","Royal Gold, Inc. Common Stock","NASDAQ","Unknown","Unknown",18760845424,222.2899932861328,"LOW",0,true,"yahoo","None"
"TRMB","Trimble Inc. Common Stock","NASDAQ","Unknown","Unknown",18641107373,78.3499984741211,"LOW",0,true,"yahoo","None"
"JBHT","J.B. Hunt Transport Services, Inc. Common Stock","NASDAQ","Unknown","Unknown",18504733362,194.33999633789062,"LOW",0,true,"yahoo","None"
"NVAWW","Nova Minerals Limited Warrant","NASDAQ","Unknown","Unknown",18483135759,40.98,"LOW",0,true,"mock","None"
"TTD","The Trade Desk, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",18357261151,37.959999084472656,"LOW",0,true,"yahoo","None"
"WWD","Woodward, Inc. Common Stock","NASDAQ","Unknown","Unknown",18099588522,302.32000732421875,"LOW",0,true,"yahoo","None"
"LI","Li Auto Inc. American Depositary Shares","NASDAQ","Unknown","Unknown",17916362048,16.93000030517578,"LOW",0,true,"yahoo","None"
"CDW","CDW Corporation Common Stock","NASDAQ","Unknown","Unknown",17732376492,136.1999969482422,"LOW",0,true,"yahoo","None"
"SMCI","Super Micro Computer, Inc. Common Stock","NASDAQ","Unknown","Unknown",17473345063,29.270000457763672,"LOW",0,true,"yahoo","None"
"DKNG","DraftKings Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",17153240626,34.459999084472656,"LOW",0,true,"yahoo","None"
"TLN","Talen Energy Corporation Common Stock","NASDAQ","Unknown","Unknown",17125625448,374.8399963378906,"LOW",0,true,"yahoo","None"
"FITBI","Fifth Third Bancorp Depositary Shares","NASDAQ","Unknown","Unknown",16915291169,25.59000015258789,"LOW",0,false,"yahoo","None"
"GEN","Gen Digital Inc. Common Stock","NASDAQ","Unknown","Unknown",16768510949,27.190000534057617,"LOW",0,true,"yahoo","None"
"LNT","Alliant Energy Corporation Common Stock","NASDAQ","Unknown","Unknown",16711060322,65.01000213623047,"LOW",0,true,"yahoo","None"
"EVRG","Evergy, Inc. Common Stock","NASDAQ","Unknown","Unknown",16688223299,72.48999786376953,"LOW",0,true,"yahoo","None"
"NWS","News Corporation Class B Common Stock","NASDAQ","Unknown","Unknown",16637518307,29.6299991607666,"LOW",0,true,"yahoo","None"
"HOLX","Hologic, Inc. Common Stock","NASDAQ","Unknown","Unknown",16604210434,74.48999786376953,"LOW",0,true,"yahoo","None"
"ZG","Zillow Group, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",16515114485,68.2300033569336,"LOW",0,true,"yahoo","None"
"Z","Zillow Group, Inc. Class C Capital Stock","NASDAQ","Unknown","Unknown",16512693979,68.22000122070312,"LOW",0,true,"yahoo","None"
"FITBP","Fifth Third Bancorp Depositary Shares each representing 1/40th share of Fifth Third 6.00% Non-Cumulative Perpetual Class B Preferred Stock, Series A","NASDAQ","Unknown","Unknown",16293940106,24.649999618530273,"LOW",0,false,"yahoo","None"
"BPYPM","Brookfield Property Partners L.P. 6.25% Class A Cumulative Redeemable Preferred Units, Series 1","NASDAQ","Unknown","Unknown",16113496975,15.5,"LOW",0,false,"yahoo","None"
"COO","The Cooper Companies, Inc. Common Stock","NASDAQ","Unknown","Unknown",16062359011,81.95999908447266,"LOW",0,true,"yahoo","None"
"ROKU","Roku, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",16029589636,108.48999786376953,"LOW",0,true,"yahoo","None"
"WMG","Warner Music Group Corp. Class A Common Stock","NASDAQ","Unknown","Unknown",16022101820,30.670000076293945,"MEDIUM",2,true,"yahoo","OVERBOUGHT_RSI"
"MEDP","Medpace Holdings, Inc. Common Stock","NASDAQ","Unknown","Unknown",15820682448,561.6500244140625,"LOW",0,true,"yahoo","None"
"EWBC","East West Bancorp, Inc. Common Stock","NASDAQ","Unknown","Unknown",15463246034,112.38999938964844,"LOW",0,true,"yahoo","None"
"RVMD","Revolution Medicines, Inc. Common Stock","NASDAQ","Unknown","Unknown",15397922468,79.6500015258789,"LOW",0,true,"yahoo","None"
"OKTA","Okta, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",15325097210,86.47000122070312,"LOW",0,true,"yahoo","None"
"BPYPP","Brookfield Property Partners L.P. 6.50% Class A Cumulative Redeemable Perpetual Preferred Units","NASDAQ","Unknown","Unknown",15177874570,14.600000381469727,"LOW",0,false,"yahoo","None"
"ROIV","Roivant Sciences Ltd. Common Shares","NASDAQ","Unknown","Unknown",15092168046,21.700000762939453,"LOW",0,true,"yahoo","None"
"BPYPO","Brookfield Property Partners L.P. 6.375% Class A Cumulative Redeemable Perpetual Preferred Units, Series 2","NASDAQ","Unknown","Unknown",14845208826,14.279999732971191,"LOW",0,false,"yahoo","None"
"FFIV","F5, Inc. Common Stock","NASDAQ","Unknown","Unknown",14827954870,255.25999450683594,"LOW",0,true,"yahoo","None"
"SLMBP","SLM Corporation Floating Rate Non-Cumulative Preferred Stock, Series B","NASDAQ","Unknown","Unknown",14795426353,72.87000274658203,"LOW",0,false,"yahoo","None"
"KSPI","Joint Stock Company Kaspi.kz American Depository Shares","NASDAQ","Unknown","Unknown",14792623620,78.12999725341797,"LOW",0,true,"yahoo","None"
"PSKY","Paramount Skydance Corporation Class B Common Stock","NASDAQ","Unknown","Unknown",14782437492,13.399999618530273,"LOW",0,true,"yahoo","None"
"BBIO","BridgeBio Pharma, Inc. Common Stock","NASDAQ","Unknown","Unknown",14740297106,76.48999786376953,"LOW",0,true,"yahoo","None"
"LOGI","Logitech International S.A. Ordinary Shares","NASDAQ","Unknown","Unknown",14718074986,100.22000122070312,"LOW",0,true,"yahoo","None"
"ICLR","ICON plc Ordinary Shares","NASDAQ","Unknown","Unknown",14715515029,182.22000122070312,"LOW",0,true,"yahoo","None"
"NWSA","News Corporation Class A Common Stock","NASDAQ","Unknown","Unknown",14666620931,26.1200008392334,"LOW",0,true,"yahoo","None"
"VLYPN","Valley National Bancorp 8.250% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series C","NASDAQ","Unknown","Unknown",14587746197,26.15999984741211,"LOW",0,false,"yahoo","None"
"ARCC","Ares Capital Corporation Common Stock","NASDAQ","Unknown","Unknown",14479149118,20.229999542236328,"LOW",0,true,"yahoo","None"
"HTHT","H World Group Limited American Depositary Shares","NASDAQ","Unknown","Unknown",14441483385,47.04999923706055,"LOW",0,true,"yahoo","None"
"VTRS","Viatris Inc. Common Stock","NASDAQ","Unknown","Unknown",14339534906,12.449999809265137,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"VLYPO","Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series B","NASDAQ","Unknown","Unknown",14180672240,25.43000030517578,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"NBIX","Neurocrine Biosciences, Inc. Common Stock","NASDAQ","Unknown","Unknown",14141259147,141.8300018310547,"LOW",0,true,"yahoo","None"
"VLYPP","Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series A","NASDAQ","Unknown","Unknown",14102603262,25.290000915527344,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"DPZ","Domino's Pizza Inc Common Stock","NASDAQ","Unknown","Unknown",14082771387,416.82000732421875,"LOW",0,true,"yahoo","None"
"NTNX","Nutanix, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",13976972072,51.689998626708984,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"VNOM","Viper Energy, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",13887834486,38.630001068115234,"LOW",0,true,"yahoo","None"
"BPYPN","Brookfield Property Partners L.P. 5.750% Class A Cumulative Redeemable Perpetual Preferred Units, Series 3","NASDAQ","Unknown","Unknown",13826419985,13.300000190734863,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"DOCU","DocuSign, Inc. Common Stock","NASDAQ","Unknown","Unknown",13698655416,68.4000015258789,"LOW",0,true,"yahoo","None"
"NDSN","Nordson Corporation Common Stock","NASDAQ","Unknown","Unknown",13421647952,240.42999267578125,"LOW",0,true,"yahoo","None"
"ERIE","Erie Indemnity Company Class A Common Stock","NASDAQ","Unknown","Unknown",13240825007,286.6499938964844,"LOW",0,true,"yahoo","None"
"MDGL","Madrigal Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown","Unknown",13225768323,582.3400268554688,"LOW",0,true,"yahoo","None"
"JKHY","Jack Henry & Associates, Inc. Common Stock","NASDAQ","Unknown","Unknown",13207379047,182.47999572753906,"LOW",0,true,"yahoo","None"
"LECO","Lincoln Electric Holdings, Inc. Common Shares","NASDAQ","Unknown","Unknown",13186472817,239.63999938964844,"LOW",0,true,"yahoo","None"
"TSEM","Tower Semiconductor Ltd. Ordinary Shares","NASDAQ","Unknown","Unknown",13122462673,117.41999816894531,"LOW",0,true,"yahoo","None"
"COKE","Coca-Cola Consolidated, Inc. Common Stock","NASDAQ","Unknown","Unknown",13099398539,153.3000030517578,"LOW",0,true,"yahoo","None"
"SMMT","Summit Therapeutics Inc. Common Stock","NASDAQ","Unknown","Unknown",13020299990,17.489999771118164,"LOW",0,true,"yahoo","None"
"ASND","Ascendis Pharma A/S American Depositary Shares","NASDAQ","Unknown","Unknown",12941426208,213.24000549316406,"LOW",0,true,"yahoo","None"
"NXT","Nextpower Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",12925972406,87.11000061035156,"LOW",0,true,"yahoo","None"
"GH","Guardant Health, Inc. Common Stock","NASDAQ","Unknown","Unknown",12873836830,102.13999938964844,"LOW",0,true,"yahoo","None"
"MTSI","MACOM Technology Solutions Holdings, Inc. Common Stock","NASDAQ","Unknown","Unknown",12834520472,171.27999877929688,"LOW",0,true,"yahoo","None"
"LAMR","Lamar Advertising Company Class A Common Stock","NASDAQ","Unknown","Unknown",12820488468,126.58000183105469,"LOW",0,true,"yahoo","None"
"KTOS","Kratos Defense & Security Solutions, Inc. Common Stock","NASDAQ","Unknown","Unknown",12816698144,75.91000366210938,"LOW",0,true,"yahoo","None"
"IONS","Ionis Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown","Unknown",12813794230,79.11000061035156,"LOW",0,true,"yahoo","None"
"FITBO","Fifth Third Bancorp Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock, Series K","NASDAQ","Unknown","Unknown",12783967612,19.34000015258789,"LOW",0,false,"yahoo","None"
"ENTG","Entegris, Inc. Common Stock","NASDAQ","Unknown","Unknown",12772300000,84.25,"LOW",0,true,"yahoo","None"
"PAA","Plains All American Pipeline, L.P. Common Units representing Limited Partner Interests","NASDAQ","Unknown","Unknown",12670739949,17.959999084472656,"LOW",0,true,"yahoo","None"
"GLPI","Gaming and Leisure Properties, Inc. Common Stock","NASDAQ","Unknown","Unknown",12647642804,44.689998626708984,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"REG","Regency Centers Corporation Common Stock","NASDAQ","Unknown","Unknown",12625654511,69.02999877929688,"LOW",0,true,"yahoo","None"
"AKAM","Akamai Technologies, Inc. Common Stock","NASDAQ","Unknown","Unknown",12552241928,87.25,"LOW",0,true,"yahoo","None"
"WYNN","Wynn Resorts, Limited Common stock","NASDAQ","Unknown","Unknown",12511249058,120.33000183105469,"LOW",0,true,"yahoo","None"
"IREN","IREN Limited Ordinary Shares","NASDAQ","Unknown","Unknown",12401465782,37.77000045776367,"LOW",1,true,"yahoo","HIGH_VOLATILITY"
"ZBRA","Zebra Technologies Corporation Class A Common Stock","NASDAQ","Unknown","Unknown",12301319962,242.82000732421875,"LOW",0,true,"yahoo","None"
"HST","Host Hotels & Resorts, Inc. Common Stock","NASDAQ","Unknown","Unknown",12192734498,17.729999542236328,"LOW",0,true,"yahoo","None"
"AVAV","AeroVironment, Inc. Common Stock","NASDAQ","Unknown","Unknown",12076570629,241.88999938964844,"LOW",0,true,"yahoo","None"
"CART","Maplebear Inc. Common Stock","NASDAQ","Unknown","Unknown",11808732721,44.97999954223633,"LOW",0,true,"yahoo","None"
"CELH","Celsius Holdings, Inc. Common Stock","NASDAQ","Unknown","Unknown",11791099485,45.7400016784668,"LOW",0,true,"yahoo","None"
"EXEL","Exelixis, Inc. Common Stock","NASDAQ","Unknown","Unknown",11751355841,43.83000183105469,"LOW",0,true,"yahoo","None"
"BSY","Bentley Systems, Incorporated Class B Common Stock","NASDAQ","Unknown","Unknown",11585255500,38.165000915527344,"LOW",0,true,"yahoo","None"
"MRNA","Moderna, Inc. Common Stock","NASDAQ","Unknown","Unknown",11521138809,29.489999771118164,"LOW",0,true,"yahoo","None"
"HAS","Hasbro, Inc. Common Stock","NASDAQ","Unknown","Unknown",11507635886,82,"LOW",0,true,"yahoo","None"
"AGNC","AGNC Investment Corp. Common Stock","NASDAQ","Unknown","Unknown",11499602030,10.720000267028809,"LOW",0,true,"yahoo","None"
"BMRN","BioMarin Pharmaceutical Inc. Common Stock","NASDAQ","Unknown","Unknown",11417355464,59.43000030517578,"LOW",0,true,"yahoo","None"
"SAIL","SailPoint, Inc. Common Stock","NASDAQ","Unknown","Unknown",11361689125,20.229999542236328,"LOW",0,true,"yahoo","None"
"ALGN","Align Technology, Inc. Common Stock","NASDAQ","Unknown","Unknown",11203761719,156.14999389648438,"LOW",0,true,"yahoo","None"
"TXRH","Texas Roadhouse, Inc. Common Stock","NASDAQ","Unknown","Unknown",10980249114,166,"LOW",0,true,"yahoo","None"
"RNA","Avidity Biosciences, Inc. Common Stock","NASDAQ","Unknown","Unknown",10868241270,72.12999725341797,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"MKSI","MKS Inc. Common Stock","NASDAQ","Unknown","Unknown",10733681945,159.8000030517578,"LOW",0,true,"yahoo","None"
"CFLT","Confluent, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",10578634910,30.239999771118164,"LOW",0,true,"yahoo","None"
"TEM","Tempus AI, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",10505423644,59.04999923706055,"LOW",0,true,"yahoo","None"
"ABVX","Abivax SA American Depositary Shares","NASDAQ","Unknown","Unknown",10478538677,134.85499572753906,"LOW",1,true,"yahoo","HIGH_VOLATILITY"
"MANH","Manhattan Associates, Inc. Common Stock","NASDAQ","Unknown","Unknown",10443356788,173.30999755859375,"LOW",0,true,"yahoo","None"
"FIVE","Five Below, Inc. Common Stock","NASDAQ","Unknown","Unknown",10389388531,188.36000061035156,"LOW",1,true,"yahoo","OVERBOUGHT_RSI"
"RGC","Regencell Bioscience Holdings Limited Ordinary Shares","NASDAQ","Unknown","Unknown",10384267068,21,"MEDIUM",4,false,"yahoo","SPIKE_THEN_DROP, HIGH_VOLATILITY"
"JAZZ","Jazz Pharmaceuticals plc Common Stock (Ireland)","NASDAQ","Unknown","Unknown",10330069720,170,"LOW",0,true,"yahoo","None"
"BILI","Bilibili Inc. American Depositary Shares","NASDAQ","Unknown","Unknown",10248331981,24.59000015258789,"LOW",0,true,"yahoo","None"
"PEGA","Pegasystems Inc. Common Stock","NASDAQ","Unknown","Unknown",10135844601,59.720001220703125,"LOW",0,true,"yahoo","None"
"AAL","American Airlines Group Inc. Common Stock","NASDAQ","Unknown","Unknown",10119125968,15.329999923706055,"LOW",0,true,"yahoo","None"
"ENSG","The Ensign Group, Inc. Common Stock","NASDAQ","Unknown","Unknown",10090497199,174.1999969482422,"LOW",0,true,"yahoo","None"
"LSCC","Lattice Semiconductor Corporation Common Stock","NASDAQ","Unknown","Unknown",10064742871,73.58000183105469,"LOW",0,true,"yahoo","None"
"SEIC","SEI Investments Company Common Stock","NASDAQ","Unknown","Unknown",10042480408,82.0199966430664,"LOW",0,true,"yahoo","None"
"TTAN","ServiceTitan, Inc. Class A Common Stock","NASDAQ","Unknown","Unknown",9973366521,106.5,"LOW",0,false,"yahoo","None"
"RMBS","Rambus Inc. Common Stock","NASDAQ","Unknown","Unknown",9891970721,91.88999938964844,"LOW",0,false,"yahoo","None"
"ONBPO","Old National Bancorp Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Preferred Stock","NASDAQ","Unknown","Unknown",9851387330,25.209999084472656,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"AMKR","Amkor Technology, Inc. Common Stock","NASDAQ","Unknown","Unknown",9759196893,39.47999954223633,"LOW",0,false,"yahoo","None"
"ONBPP","Old National Bancorp Depositary Shares, Each Representing a 1/40th Interest in a Share of Series A Preferred Stock","NASDAQ","Unknown","Unknown",9738063160,24.920000076293945,"LOW",0,false,"yahoo","None"
