Symbol,Name,Exchange,Sector,MarketCap,LastPrice,TotalScore,DataSource,Signals
"SBC","SBC Medical Group Holdings Incorporated Common Stock","NASDAQ","Unknown",442106624,4.309999942779541,2,"yahoo","MICROCAP_PRICE"
"AUROW","Aurora Innovation, Inc. Warrant","NASDAQ","Unknown",435652010,0.2251,2,"mock","MICROCAP_PRICE"
"ABAT","American Battery Technology Company Common Stock","NASDAQ","Unknown",434099660,3.3399999141693115,2,"yahoo","MICROCAP_PRICE"
"LWLG","Lightwave Logic, Inc. Common Stock","NASDAQ","Unknown",433395224,3.240000009536743,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"KOPN","Kopin Corporation Common Stock","NASDAQ","Unknown",432328172,2.3399999141693115,2,"yahoo","MICROCAP_PRICE"
"FUFU","BitFuFu Inc. Class A Ordinary Shares","NASDAQ","Unknown",430601464,2.640000104904175,2,"yahoo","MICROCAP_PRICE"
"ASTL","Algoma Steel Group Inc. Common Shares","NASDAQ","Unknown",430228588,4.099999904632568,2,"yahoo","MICROCAP_PRICE"
"NNDM","Nano Dimension Ltd. American Depositary Shares","NASDAQ","Unknown",428917021,1.5399999618530273,2,"yahoo","MICROCAP_PRICE"
"AKBA","Akebia Therapeutics, Inc. Common Stock","NASDAQ","Unknown",427239249,1.6100000143051147,2,"yahoo","MICROCAP_PRICE"
"VERI","Veritone, Inc. Common Stock","NASDAQ","Unknown",426898007,4.650000095367432,2,"yahoo","MICROCAP_PRICE"
"OCGN","Ocugen, Inc. Common Stock","NASDAQ","Unknown",421632151,1.350000023841858,2,"yahoo","MICROCAP_PRICE"
"IMMP","Immutep Limited American Depositary Shares","NASDAQ","Unknown",420969217,2.859999895095825,2,"yahoo","MICROCAP_PRICE"
"LXRX","Lexicon Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",417908482,1.149999976158142,2,"yahoo","MICROCAP_PRICE"
"SRTA","Strata Critical Medical, Inc. Class A Common Stock","NASDAQ","Unknown",415422990,4.809999942779541,2,"yahoo","MICROCAP_PRICE"
"OPAL","OPAL Fuels Inc. Class A Common Stock","NASDAQ","Unknown",408345729,2.3550000190734863,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"BMBL","Bumble Inc. Class A Common Stock","NASDAQ","Unknown",402478212,3.569999933242798,2,"yahoo","MICROCAP_PRICE"
"PRTC","PureTech Health plc American Depositary Shares","NASDAQ","Unknown",402162243,16.639999389648438,2,"yahoo","MICRO_LIQUIDITY"
"LSAK","Lesaka Technologies, Inc. Common Stock","NASDAQ","Unknown",401092123,4.769999980926514,2,"yahoo","MICROCAP_PRICE"
"VSTA","Vasta Platform Limited Class A Ordinary Shares","NASDAQ","Unknown",397000014,4.949999809265137,4,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY"
"CERS","Cerus Corporation Common Stock","NASDAQ","Unknown",395700252,2.059999942779541,2,"yahoo","MICROCAP_PRICE"
"LAES","SEALSQ Corp Ordinary Shares","NASDAQ","Unknown",395043646,3.7799999713897705,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"WEST","Westrock Coffee Company Common Stock","NASDAQ","Unknown",394077384,4.070000171661377,2,"yahoo","MICROCAP_PRICE"
"IKT","Inhibikase Therapeutics, Inc. Common Stock","NASDAQ","Unknown",391878230,2.049999952316284,4,"yahoo","MICROCAP_PRICE, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"OPENZ","Opendoor Technologies Inc  Series Z Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $17.00 per warrant","NASDAQ","Unknown",380942975,0.3994,2,"mock","MICROCAP_PRICE"
"API","Agora, Inc. American Depositary Shares","NASDAQ","Unknown",380588716,4.070000171661377,2,"yahoo","MICROCAP_PRICE"
"RCKT","Rocket Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",379860020,3.509999990463257,2,"yahoo","MICROCAP_PRICE"
"ALT","Altimmune, Inc. Common Stock","NASDAQ","Unknown",376357565,3.609999895095825,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"RILYZ","B. Riley Financial, Inc. 5.25% Senior Notes due 2028","NASDAQ","Unknown",375113912,12.300000190734863,3,"yahoo","OVERBOUGHT_RSI, HIGH_VOLATILITY"
"NCMI","National CineMedia, Inc. Common Stock","NASDAQ","Unknown",365003240,3.890000104904175,2,"yahoo","MICROCAP_PRICE"
"ATLCP","Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share","NASDAQ","Unknown",363719235,24.020999908447266,2,"yahoo","MICRO_LIQUIDITY"
"VALU","Value Line, Inc. Common Stock","NASDAQ","Unknown",360852819,38.43000030517578,2,"yahoo","MICRO_LIQUIDITY"
"ACTG","Acacia Research Corporation (Acacia Tech) Common Stock","NASDAQ","Unknown",360761814,3.740000009536743,2,"yahoo","MICROCAP_PRICE"
"BGM","BGM Group Ltd. Class A Ordinary Shares","NASDAQ","Unknown",358749700,3.690000057220459,4,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY"
"RMNI","Rimini Street, Inc. (DE) Common Stock","NASDAQ","Unknown",355997760,3.880000114440918,2,"yahoo","MICROCAP_PRICE"
"SSP","E.W. Scripps Company (The) Class A Common Stock","NASDAQ","Unknown",354320499,3.990000009536743,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"RLMD","Relmada Therapeutics, Inc. Common Stock","NASDAQ","Unknown",354201394,4.829999923706055,2,"yahoo","MICROCAP_PRICE"
"TOI","The Oncology Institute, Inc. Common Stock","NASDAQ","Unknown",350237570,3.559999942779541,2,"yahoo","MICROCAP_PRICE"
"XFOR","X4 Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",349746752,4,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"CLLS","Cellectis S.A. American Depositary Shares","NASDAQ","Unknown",348934345,4.840000152587891,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"FCEL","FuelCell Energy, Inc. Common Stock","NASDAQ","Unknown",348511874,7.309999942779541,4,"yahoo","SPIKE_THEN_DROP, HIGH_VOLATILITY"
"DRTS","Alpha Tau Medical Ltd. Ordinary Shares","NASDAQ","Unknown",348383822,4.949999809265137,2,"yahoo","MICROCAP_PRICE"
"PHOE","Phoenix Asia Holdings Limited Ordinary Shares","NASDAQ","Unknown",345600000,16,2,"yahoo","MICRO_LIQUIDITY"
"ORBS","Eightco Holdings Inc. Common Stock","NASDAQ","Unknown",342248694,1.7300000190734863,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"PTLO","Portillo's Inc. Class A Common Stock","NASDAQ","Unknown",342200906,4.539999961853027,2,"yahoo","MICROCAP_PRICE"
"ZURA","Zura Bio Limited Class A Ordinary Shares","NASDAQ","Unknown",340722134,5.239999771118164,2,"yahoo","OVERBOUGHT_RSI"
"RZLVW","Rezolve AI PLC Warrants","NASDAQ","Unknown",338375432,0.91,2,"mock","MICROCAP_PRICE"
"ISSC","Innovative Solutions and Support, Inc. Common Stock","NASDAQ","Unknown",336229585,18.940000534057617,3,"yahoo","OVERBOUGHT_RSI, HIGH_VOLATILITY"
"CMRC","Commerce.com, Inc. Series 1 Common Stock","NASDAQ","Unknown",334804986,4.119999885559082,2,"yahoo","MICROCAP_PRICE"
"XOMAP","XOMA Royalty Corporation 8.625% Series A Cumulative Perpetual Preferred Stock","NASDAQ","Unknown",332733978,26.8700008392334,3,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"ELVA","Electrovaya Inc. Common Shares","NASDAQ","Unknown",332660468,7.900000095367432,2,"yahoo","OVERBOUGHT_RSI, HIGH_VOLATILITY"
"CNCK","Coincheck Group N.V. Ordinary Shares","NASDAQ","Unknown",329652606,2.5199999809265137,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"ACRS","Aclaris Therapeutics, Inc. Common Stock","NASDAQ","Unknown",326119169,3.009999990463257,2,"yahoo","MICROCAP_PRICE"
"LRMR","Larimar Therapeutics, Inc. Common Stock","NASDAQ","Unknown",326099394,3.809999942779541,2,"yahoo","MICROCAP_PRICE"
"NKLR","Terra Innovatum Global N.V. Ordinary shares","NASDAQ","Unknown",324790380,4.619999885559082,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"NFE","New Fortress Energy Inc. Class A Common Stock","NASDAQ","Unknown",324390205,1.1399999856948853,2,"yahoo","MICROCAP_PRICE"
"NBP","NovaBridge Biosciences American Depositary Shares","NASDAQ","Unknown",324374318,3.9800000190734863,2,"yahoo","MICROCAP_PRICE"
"VOXR","Vox Royalty Corp. Common Stock","NASDAQ","Unknown",323594700,4.739999771118164,2,"yahoo","MICROCAP_PRICE"
"IONR","ioneer Ltd American Depositary Shares","NASDAQ","Unknown",320137157,4.800000190734863,2,"yahoo","MICROCAP_PRICE"
"TRON","Tron Inc. Common Stock","NASDAQ","Unknown",318823096,1.2400000095367432,2,"yahoo","MICROCAP_PRICE"
"AVXL","Anavex Life Sciences Corp. Common Stock","NASDAQ","Unknown",318079261,3.559999942779541,2,"yahoo","MICROCAP_PRICE"
"OFSSH","OFS Capital Corporation 4.95% Notes due 2028","NASDAQ","Unknown",317400468,23.690000534057617,2,"yahoo","MICRO_LIQUIDITY"
"CD","Chaince Digital Holdings Inc. Ordinary Shares","NASDAQ","Unknown",316522218,4.96999979019165,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"ACIU","AC Immune SA Common Stock","NASDAQ","Unknown",315288584,3.140000104904175,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"RPAY","Repay Holdings Corporation Class A Common Stock","NASDAQ","Unknown",314127150,3.6500000953674316,2,"yahoo","MICROCAP_PRICE"
"SOPH","SOPHiA GENETICS SA Ordinary Shares","NASDAQ","Unknown",312101102,4.670000076293945,2,"yahoo","MICROCAP_PRICE"
"VYGR","Voyager Therapeutics, Inc. Common Stock","NASDAQ","Unknown",310953087,3.930000066757202,2,"yahoo","MICROCAP_PRICE"
"SWKHL","SWK Holdings Corporation 9.00% Senior Notes due 2027","NASDAQ","Unknown",309515523,25.479999542236328,2,"yahoo","MICRO_LIQUIDITY"
"SVC","Service Properties Trust Common Stock","NASDAQ","Unknown",309278614,1.840000033378601,2,"yahoo","MICROCAP_PRICE"
"SOHON","Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock","NASDAQ","Unknown",308382040,15.050000190734863,2,"yahoo","MICRO_LIQUIDITY"
"ALLO","Allogene Therapeutics, Inc. Common Stock","NASDAQ","Unknown",307880297,1.3700000047683716,2,"yahoo","MICROCAP_PRICE"
"KELYB","Kelly Services, Inc. Class B Common Stock","NASDAQ","Unknown",307626047,8.710000038146973,2,"yahoo","MICRO_LIQUIDITY"
"XRX","Xerox Holdings Corporation Common Stock","NASDAQ","Unknown",303454826,2.369999885559082,2,"yahoo","MICROCAP_PRICE"
"VUZI","Vuzix Corporation Common Stock","NASDAQ","Unknown",302878117,3.7799999713897705,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"GUTS","Fractyl Health, Inc. Common Stock","NASDAQ","Unknown",301497768,2.200000047683716,2,"yahoo","MICROCAP_PRICE"
"BRR","ProCap Financial, Inc. Common Stock","NASDAQ","Unknown",300638112,3.5299999713897705,3,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"FBIOP","Fortress Biotech, Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock","NASDAQ","Unknown",300244022,9.489999771118164,2,"yahoo","OVERBOUGHT_RSI, HIGH_VOLATILITY"
"PBYI","Puma Biotechnology Inc Common Stock","NASDAQ","Unknown",299827087,5.949999809265137,2,"yahoo","SMALL_MARKET_CAP"
"NMRA","Neumora Therapeutics, Inc. Common Stock","NASDAQ","Unknown",299089514,1.7899999618530273,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"HDSN","Hudson Technologies, Inc. Common Stock","NASDAQ","Unknown",298647684,6.849999904632568,2,"yahoo","SMALL_MARKET_CAP"
"OFLX","Omega Flex, Inc. Common Stock","NASDAQ","Unknown",297176840,29.440000534057617,2,"yahoo","SMALL_MARKET_CAP"
"QTRX","Quanterix Corporation Common Stock","NASDAQ","Unknown",297080669,6.360000133514404,2,"yahoo","SMALL_MARKET_CAP"
"AFRI","Forafric Global PLC Ordinary Shares","NASDAQ","Unknown",296724560,11.029999732971191,2,"yahoo","SMALL_MARKET_CAP"
"EM","Smart Share Global Limited American Depositary Shares","NASDAQ","Unknown",296676030,1.1699999570846558,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FNLC","First Bancorp, Inc  (ME) Common Stock","NASDAQ","Unknown",296638821,26.440000534057617,2,"yahoo","SMALL_MARKET_CAP"
"BBOT","BridgeBio Oncology Therapeutics, Inc. Common Stock","NASDAQ","Unknown",294332680,12.520000457763672,2,"yahoo","SMALL_MARKET_CAP"
"CNDT","Conduent Incorporated Common Stock","NASDAQ","Unknown",293547823,1.9199999570846558,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"JRVR","James River Group Holdings, Inc. Common Stock","NASDAQ","Unknown",292342736,6.360000133514404,2,"yahoo","SMALL_MARKET_CAP"
"WEYS","Weyco Group, Inc. Common Stock","NASDAQ","Unknown",292085189,30.59000015258789,2,"yahoo","SMALL_MARKET_CAP"
"CRMLW","Critical Metals Corp. Warrants","NASDAQ","Unknown",291837830,2.73,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"WW","WW International, Inc.  Common Stock","NASDAQ","Unknown",291768102,29.21500015258789,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"AVBH","Avidbank Holdings, Inc. Common stock","NASDAQ","Unknown",290853301,26.559999465942383,2,"yahoo","SMALL_MARKET_CAP"
"PKBK","Parke Bancorp, Inc. Common Stock","NASDAQ","Unknown",290352647,25.040000915527344,2,"yahoo","SMALL_MARKET_CAP"
"AMRN","Amarin Corporation plc","NASDAQ","Unknown",290161905,13.960000038146973,2,"yahoo","SMALL_MARKET_CAP"
"CAN","Canaan Inc. American Depositary Shares","NASDAQ","Unknown",289981856,0.6899999976158142,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"OCCIO","OFS Credit Company, Inc. 6.125% Series C Term Preferred Stock","NASDAQ","Unknown",289483429,24.920000076293945,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"HNST","The Honest Company, Inc. Common Stock","NASDAQ","Unknown",288419939,2.5799999237060547,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ADV","Advantage Solutions Inc. Class A Common Stock","NASDAQ","Unknown",287119285,0.8799999952316284,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CPZ","Calamos Long/Short Equity & Dynamic Income Trust Common Stock","NASDAQ","Unknown",287022676,14.619999885559082,2,"yahoo","SMALL_MARKET_CAP"
"NVEC","NVE Corporation Common Stock","NASDAQ","Unknown",286989059,59.33000183105469,2,"yahoo","SMALL_MARKET_CAP"
"OCCIN","OFS Credit Company, Inc. 5.25% Series E Term Preferred Stock Due 2026","NASDAQ","Unknown",286892947,24.69700050354004,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"HRZN","Horizon Technology Finance Corporation Common Stock","NASDAQ","Unknown",286272233,6.449999809265137,2,"yahoo","SMALL_MARKET_CAP"
"AARD","Aardvark Therapeutics, Inc. Common Stock","NASDAQ","Unknown",285774195,13.125,2,"yahoo","SMALL_MARKET_CAP"
"ABEO","Abeona Therapeutics Inc. Common Stock","NASDAQ","Unknown",285588472,5.269999980926514,2,"yahoo","SMALL_MARKET_CAP"
"SLN","Silence Therapeutics Plc American Depository Share","NASDAQ","Unknown",284544000,6.079999923706055,2,"yahoo","SMALL_MARKET_CAP"
"CCCC","C4 Therapeutics, Inc. Common Stock","NASDAQ","Unknown",283807899,1.909999966621399,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"PAYS","Paysign, Inc. Common Stock","NASDAQ","Unknown",283470873,5.150000095367432,2,"yahoo","SMALL_MARKET_CAP"
"JMSB","John Marshall Bancorp, Inc. Common Stock","NASDAQ","Unknown",283369045,19.989999771118164,2,"yahoo","SMALL_MARKET_CAP"
"BNC","CEA Industries Inc. Common Stock","NASDAQ","Unknown",282884062,6.420000076293945,2,"yahoo","SMALL_MARKET_CAP"
"YDDL","One and One Green Technologies. Inc Class A Ordinary Shares","NASDAQ","Unknown",282855000,5.190000057220459,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"VMD","Viemed Healthcare, Inc. Common Shares","NASDAQ","Unknown",282473049,7.429999828338623,2,"yahoo","SMALL_MARKET_CAP"
"TSBK","Timberland Bancorp, Inc. Common Stock","NASDAQ","Unknown",282131673,35.79999923706055,2,"yahoo","SMALL_MARKET_CAP"
"FSTR","L.B. Foster Company Common Stock","NASDAQ","Unknown",280091593,26.950000762939453,2,"yahoo","SMALL_MARKET_CAP"
"PNRG","PrimeEnergy Resources Corporation Common Stock","NASDAQ","Unknown",279585000,171,2,"yahoo","SMALL_MARKET_CAP"
"MBCN","Middlefield Banc Corp. Common Stock","NASDAQ","Unknown",279321042,34.540000915527344,2,"yahoo","SMALL_MARKET_CAP"
"USAU","U.S. Gold Corp. Common Stock","NASDAQ","Unknown",279313821,19.40999984741211,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"AZ","A2Z Cust2Mate Solutions Corp. Common Shares","NASDAQ","Unknown",278808080,6.510000228881836,2,"yahoo","SMALL_MARKET_CAP"
"ALCO","Alico, Inc. Common Stock","NASDAQ","Unknown",278548781,36.380001068115234,2,"yahoo","SMALL_MARKET_CAP"
"EGAN","eGain Corporation Common Stock","NASDAQ","Unknown",278356406,10.289999961853027,2,"yahoo","SMALL_MARKET_CAP"
"HERE","Here Group Limited American Depositary Shares","NASDAQ","Unknown",277905383,5.110000133514404,2,"yahoo","SMALL_MARKET_CAP"
"KDKRW","Kodiak AI, Inc. Warrants","NASDAQ","Unknown",277247310,1.53,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ANPA","Rich Sparkle Holdings Limited Ordinary Shares","NASDAQ","Unknown",276900000,22.152000427246094,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"III","Information Services Group Inc. Common Stock","NASDAQ","Unknown",276770121,5.78000020980835,2,"yahoo","SMALL_MARKET_CAP"
"TARA","Protara Therapeutics, Inc.  Common Stock","NASDAQ","Unknown",275191839,5.329999923706055,2,"yahoo","SMALL_MARKET_CAP"
"AVNW","Aviat Networks, Inc. Common Stock","NASDAQ","Unknown",274465066,21.3799991607666,2,"yahoo","SMALL_MARKET_CAP"
"CZFS","Citizens Financial Services, Inc. Common Stock","NASDAQ","Unknown",274059617,57.02000045776367,2,"yahoo","SMALL_MARKET_CAP"
"NODK","NI Holdings, Inc. Common Stock","NASDAQ","Unknown",274056435,13.300000190734863,2,"yahoo","SMALL_MARKET_CAP"
"EVO","Evotec SE American Depositary Shares","NASDAQ","Unknown",273174505,3.0799999237060547,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TOYO","TOYO Co., Ltd Ordinary Shares","NASDAQ","Unknown",273051054,5.860000133514404,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"WAVE","Eco Wave Power Global AB (publ) American Depositary Shares","NASDAQ","Unknown",272892935,5.839000225067139,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"IMMX","Immix Biopharma, Inc. Common Stock","NASDAQ","Unknown",272761032,5.230000019073486,2,"yahoo","SMALL_MARKET_CAP"
"GDEV","GDEV Inc. Ordinary Shares","NASDAQ","Unknown",271951350,15,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SPOK","Spok Holdings, Inc. Common Stock","NASDAQ","Unknown",271689849,13.1899995803833,2,"yahoo","SMALL_MARKET_CAP"
"TBCH","Turtle Beach Corporation Common Stock","NASDAQ","Unknown",270933526,14.029999732971191,2,"yahoo","SMALL_MARKET_CAP"
"KRMD","KORU Medical Systems, Inc. Common Stock (DE)","NASDAQ","Unknown",269134626,5.809999942779541,2,"yahoo","SMALL_MARKET_CAP"
"BLZE","Backblaze, Inc. Class A Common Stock","NASDAQ","Unknown",268882000,4.659999847412109,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"PAL","Proficient Auto Logistics, Inc. Common Stock","NASDAQ","Unknown",268281557,9.640000343322754,2,"yahoo","SMALL_MARKET_CAP"
"CHMG","Chemung Financial Corp Common Stock","NASDAQ","Unknown",267524674,55.79999923706055,2,"yahoo","SMALL_MARKET_CAP"
"FBYDW","Falcon's Beyond Global, Inc. Warrants","NASDAQ","Unknown",267092892,2.02,4,"mock","MICROCAP_PRICE, SMALL_MARKET_CAP"
"OABI","OmniAb, Inc. Common Stock","NASDAQ","Unknown",266317490,1.850000023841858,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SHMD","SCHMID Group N.V. Class A Ordinary Shares","NASDAQ","Unknown",266229270,6.195000171661377,4,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"CCRN","Cross Country Healthcare, Inc. Common Stock $0.0001 Par Value","NASDAQ","Unknown",265355611,8.100000381469727,2,"yahoo","SMALL_MARKET_CAP"
"RENT","Rent the Runway, Inc. Class A Common Stock","NASDAQ","Unknown",265353630,7.909999847412109,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PCYO","Pure Cycle Corporation Common Stock","NASDAQ","Unknown",264645849,10.989999771118164,2,"yahoo","SMALL_MARKET_CAP"
"ACHV","Achieve Life Sciences, Inc. Common Shares","NASDAQ","Unknown",264572920,4.96999979019165,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"THRY","Thryv Holdings, Inc. Common Stock","NASDAQ","Unknown",263640191,6.050000190734863,2,"yahoo","SMALL_MARKET_CAP"
"RDIB","Reading International Inc Class B Common Stock","NASDAQ","Unknown",263520216,11.600000381469727,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"FCNCO","First Citizens BancShares, Inc. 5.625% Non-Cumulative Perpetual Preferred Stock, Series C","NASDAQ","Unknown",263509347,21.190000534057617,2,"yahoo","SMALL_MARKET_CAP"
"ISTR","Investar Holding Corporation Common Stock","NASDAQ","Unknown",262134823,26.719999313354492,2,"yahoo","SMALL_MARKET_CAP"
"ASUR","Asure Software, Inc Common Stock","NASDAQ","Unknown",261535721,9.420000076293945,4,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"MYFW","First Western Financial, Inc. Common Stock","NASDAQ","Unknown",260451402,26.809999465942383,2,"yahoo","SMALL_MARKET_CAP"
"NWFL","Norwood Financial Corp. Common Stock","NASDAQ","Unknown",259860810,28.049999237060547,2,"yahoo","SMALL_MARKET_CAP"
"GASS","StealthGas, Inc. Common Stock","NASDAQ","Unknown",259590327,7.019999980926514,2,"yahoo","SMALL_MARKET_CAP"
"WNEB","Western New England Bancorp, Inc. Common Stock","NASDAQ","Unknown",258608611,12.619999885559082,2,"yahoo","SMALL_MARKET_CAP"
"XWIN","XMAX, Inc. Common Stock","NASDAQ","Unknown",258430362,6,2,"yahoo","SMALL_MARKET_CAP"
"REFI","Chicago Atlantic Real Estate Finance, Inc. Common Stock","NASDAQ","Unknown",258383153,12.260000228881836,2,"yahoo","SMALL_MARKET_CAP"
"BLFY","Blue Foundry Bancorp Common Stock","NASDAQ","Unknown",258062027,12.430000305175781,2,"yahoo","SMALL_MARKET_CAP"
"SY","So-Young International Inc. American Depository Shares","NASDAQ","Unknown",257784184,2.559999942779541,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AUDC","AudioCodes Ltd. Common Stock","NASDAQ","Unknown",257300102,8.729999542236328,2,"yahoo","SMALL_MARKET_CAP"
"FUND","Sprott Focus Trust, Inc. Common Stock","NASDAQ","Unknown",257219275,8.680000305175781,2,"yahoo","SMALL_MARKET_CAP"
"KLTR","Kaltura, Inc. Common Stock","NASDAQ","Unknown",256388017,1.6399999856948853,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
